datum_von,datum_bis,jahr,monat,land,handelsart,handelsmenge_mwh,handelsmenge_abs_mwh,ist_gesamt
2025-06-01,2025-07-01,2025,6,Tschechien,Export,559870.15,559870.15,False
2025-06-01,2025-07-01,2025,6,Tschechien,Import,-125512.98,125512.98,False
2025-07-01,2025-08-01,2025,7,Belgien,Export,323260.48,323260.48,False
2025-07-01,2025-08-01,2025,7,Belgien,Import,-562280.28,562280.28,False
2025-07-01,2025-08-01,2025,7,Daenemark,Export,502774.05,502774.05,False
2025-07-01,2025-08-01,2025,7,Daenemark,Import,-1493164.12,1493164.12,False
2025-07-01,2025-08-01,2025,7,Frankreich,Export,144854.94,144854.94,False
2025-07-01,2025-08-01,2025,7,Frankreich,Import,-1357383.4,1357383.4,False
2025-07-01,2025-08-01,2025,7,Gesamt,Nettoexport,-3061159.14,3061159.14,True
2025-07-01,2025-08-01,2025,7,Luxemburg,Export,283084.51,283084.51,False
2025-07-01,2025-08-01,2025,7,Luxemburg,Import,0.0,0.0,False
2025-07-01,2025-08-01,2025,7,Niederlande,Export,354200.2,354200.2,False
2025-07-01,2025-08-01,2025,7,Niederlande,Import,-1142532.7,1142532.7,False
2025-07-01,2025-08-01,2025,7,Norwegen,Export,85891.75,85891.75,False
2025-07-01,2025-08-01,2025,7,Norwegen,Import,-639141.5,639141.5,False
2025-07-01,2025-08-01,2025,7,Oesterreich,Export,913746.37,913746.37,False
2025-07-01,2025-08-01,2025,7,Oesterreich,Import,-109402.16,109402.16,False
2025-07-01,2025-08-01,2025,7,Polen,Export,514335.05,514335.05,False
2025-07-01,2025-08-01,2025,7,Polen,Import,-238038.4,238038.4,False
2025-07-01,2025-08-01,2025,7,Schweden,Export,17989.0,17989.0,False
2025-07-01,2025-08-01,2025,7,Schweden,Import,-379734.0,379734.0,False
2025-07-01,2025-08-01,2025,7,Schweiz,Export,304671.08,304671.08,False
2025-07-01,2025-08-01,2025,7,Schweiz,Import,-864062.78,864062.78,False
2025-07-01,2025-08-01,2025,7,Tschechien,Export,528544.88,528544.88,False
2025-07-01,2025-08-01,2025,7,Tschechien,Import,-248772.1,248772.1,False
2025-08-01,2025-09-01,2025,8,Belgien,Export,294361.55,294361.55,False
2025-08-01,2025-09-01,2025,8,Belgien,Import,-652059.4,652059.4,False
2025-08-01,2025-09-01,2025,8,Daenemark,Export,836420.43,836420.43,False
2025-08-01,2025-09-01,2025,8,Daenemark,Import,-1225391.53,1225391.53,False
2025-08-01,2025-09-01,2025,8,Frankreich,Export,149585.25,149585.25,False
2025-08-01,2025-09-01,2025,8,Frankreich,Import,-1299458.22,1299458.22,False
2025-08-01,2025-09-01,2025,8,Gesamt,Nettoexport,-3379186.93,3379186.93,True
2025-08-01,2025-09-01,2025,8,Luxemburg,Export,237840.87,237840.87,False
2025-08-01,2025-09-01,2025,8,Luxemburg,Import,0.0,0.0,False
2025-08-01,2025-09-01,2025,8,Niederlande,Export,353243.05,353243.05,False
2025-08-01,2025-09-01,2025,8,Niederlande,Import,-1239532.65,1239532.65,False
2025-08-01,2025-09-01,2025,8,Norwegen,Export,171148.25,171148.25,False
2025-08-01,2025-09-01,2025,8,Norwegen,Import,-583350.25,583350.25,False
2025-08-01,2025-09-01,2025,8,Oesterreich,Export,510962.64,510962.64,False
2025-08-01,2025-09-01,2025,8,Oesterreich,Import,-243306.99,243306.99,False
2025-08-01,2025-09-01,2025,8,Polen,Export,468872.43,468872.43,False
2025-08-01,2025-09-01,2025,8,Polen,Import,-359553.08,359553.08,False
2025-08-01,2025-09-01,2025,8,Schweden,Export,68813.0,68813.0,False
2025-08-01,2025-09-01,2025,8,Schweden,Import,-209368.0,209368.0,False
2025-08-01,2025-09-01,2025,8,Schweiz,Export,267950.69,267950.69,False
2025-08-01,2025-09-01,2025,8,Schweiz,Import,-819529.97,819529.97,False
2025-08-01,2025-09-01,2025,8,Tschechien,Export,325480.43,325480.43,False
2025-08-01,2025-09-01,2025,8,Tschechien,Import,-432315.43,432315.43,False
2025-09-01,2025-10-01,2025,9,Belgien,Export,172431.25,172431.25,False
2025-09-01,2025-10-01,2025,9,Belgien,Import,-697324.73,697324.73,False
2025-09-01,2025-10-01,2025,9,Daenemark,Export,619702.88,619702.88,False
2025-09-01,2025-10-01,2025,9,Daenemark,Import,-1384134.58,1384134.58,False
2025-09-01,2025-10-01,2025,9,Frankreich,Export,110832.1,110832.1,False
2025-09-01,2025-10-01,2025,9,Frankreich,Import,-1230522.37,1230522.37,False
2025-09-01,2025-10-01,2025,9,Gesamt,Nettoexport,-1880876.49,1880876.49,True
2025-09-01,2025-10-01,2025,9,Luxemburg,Export,265561.71,265561.71,False
2025-09-01,2025-10-01,2025,9,Luxemburg,Import,0.0,0.0,False
2025-09-01,2025-10-01,2025,9,Niederlande,Export,409933.45,409933.45,False
2025-09-01,2025-10-01,2025,9,Niederlande,Import,-1103234.25,1103234.25,False
2025-09-01,2025-10-01,2025,9,Norwegen,Export,69776.25,69776.25,False
2025-09-01,2025-10-01,2025,9,Norwegen,Import,-668013.0,668013.0,False
2025-09-01,2025-10-01,2025,9,Oesterreich,Export,1038552.87,1038552.87,False
2025-09-01,2025-10-01,2025,9,Oesterreich,Import,-84364.52,84364.52,False
2025-09-01,2025-10-01,2025,9,Polen,Export,620970.15,620970.15,False
2025-09-01,2025-10-01,2025,9,Polen,Import,-158062.07,158062.07,False
2025-09-01,2025-10-01,2025,9,Schweden,Export,55868.0,55868.0,False
2025-09-01,2025-10-01,2025,9,Schweden,Import,-249601.0,249601.0,False
2025-09-01,2025-10-01,2025,9,Schweiz,Export,421643.24,421643.24,False
2025-09-01,2025-10-01,2025,9,Schweiz,Import,-545686.59,545686.59,False
2025-09-01,2025-10-01,2025,9,Tschechien,Export,613515.92,613515.92,False
2025-09-01,2025-10-01,2025,9,Tschechien,Import,-158721.2,158721.2,False
2025-10-01,2025-11-01,2025,10,Belgien,Export,296693.7,296693.7,False
2025-10-01,2025-11-01,2025,10,Belgien,Import,-579479.85,579479.85,False
2025-10-01,2025-11-01,2025,10,Daenemark,Export,849427.67,849427.67,False
2025-10-01,2025-11-01,2025,10,Daenemark,Import,-1506396.38,1506396.38,False
2025-10-01,2025-11-01,2025,10,Frankreich,Export,105895.87,105895.87,False
2025-10-01,2025-11-01,2025,10,Frankreich,Import,-1066138.32,1066138.32,False
2025-10-01,2025-11-01,2025,10,Gesamt,Nettoexport,-110669.86,110669.86,True
2025-10-01,2025-11-01,2025,10,Luxemburg,Export,310083.61,310083.61,False
2025-10-01,2025-11-01,2025,10,Luxemburg,Import,0.0,0.0,False
2025-10-01,2025-11-01,2025,10,Niederlande,Export,539517.22,539517.22,False
2025-10-01,2025-11-01,2025,10,Niederlande,Import,-701573.52,701573.52,False
2025-10-01,2025-11-01,2025,10,Norwegen,Export,89428.0,89428.0,False
2025-10-01,2025-11-01,2025,10,Norwegen,Import,-764016.25,764016.25,False
2025-10-01,2025-11-01,2025,10,Oesterreich,Export,1331494.49,1331494.49,False
2025-10-01,2025-11-01,2025,10,Oesterreich,Import,-82198.07,82198.07,False
2025-10-01,2025-11-01,2025,10,Polen,Export,621333.45,621333.45,False
2025-10-01,2025-11-01,2025,10,Polen,Import,-153161.83,153161.83,False
2025-10-01,2025-11-01,2025,10,Schweden,Export,42297.0,42297.0,False
2025-10-01,2025-11-01,2025,10,Schweden,Import,-136431.75,136431.75,False
2025-10-01,2025-11-01,2025,10,Schweiz,Export,526932.65,526932.65,False
2025-10-01,2025-11-01,2025,10,Schweiz,Import,-391863.6,391863.6,False
2025-10-01,2025-11-01,2025,10,Tschechien,Export,712972.4,712972.4,False
2025-10-01,2025-11-01,2025,10,Tschechien,Import,-155486.38,155486.38,False
2025-11-01,2025-12-01,2025,11,Belgien,Export,151561.25,151561.25,False
2025-11-01,2025-12-01,2025,11,Belgien,Import,-683805.23,683805.23,False
2025-11-01,2025-12-01,2025,11,Daenemark,Export,334009.6,334009.6,False
2025-11-01,2025-12-01,2025,11,Daenemark,Import,-1975491.17,1975491.17,False
2025-11-01,2025-12-01,2025,11,Frankreich,Export,4452.45,4452.45,False
2025-11-01,2025-12-01,2025,11,Frankreich,Import,-1646970.27,1646970.27,False
2025-11-01,2025-12-01,2025,11,Gesamt,Nettoexport,-2475209.7,2475209.7,True
2025-11-01,2025-12-01,2025,11,Luxemburg,Export,322274.17,322274.17,False
2025-11-01,2025-12-01,2025,11,Luxemburg,Import,0.0,0.0,False
2025-11-01,2025-12-01,2025,11,Niederlande,Export,243148.73,243148.73,False
2025-11-01,2025-12-01,2025,11,Niederlande,Import,-1442965.7,1442965.7,False
2025-11-01,2025-12-01,2025,11,Norwegen,Export,32026.0,32026.0,False
2025-11-01,2025-12-01,2025,11,Norwegen,Import,-837773.5,837773.5,False
2025-11-01,2025-12-01,2025,11,Oesterreich,Export,1585727.17,1585727.17,False
2025-11-01,2025-12-01,2025,11,Oesterreich,Import,-31708.01,31708.01,False
2025-11-01,2025-12-01,2025,11,Polen,Export,692093.2,692093.2,False
2025-11-01,2025-12-01,2025,11,Polen,Import,-76009.43,76009.43,False
2025-11-01,2025-12-01,2025,11,Schweden,Export,10363.75,10363.75,False
2025-11-01,2025-12-01,2025,11,Schweden,Import,-116754.25,116754.25,False
2025-11-01,2025-12-01,2025,11,Schweiz,Export,581708.05,581708.05,False
2025-11-01,2025-12-01,2025,11,Schweiz,Import,-259049.76,259049.76,False
2025-11-01,2025-12-01,2025,11,Tschechien,Export,739579.42,739579.42,False
2025-11-01,2025-12-01,2025,11,Tschechien,Import,-101626.18,101626.18,False
2025-12-01,2026-01-01,2025,12,Belgien,Export,222711.05,222711.05,False
2025-12-01,2026-01-01,2025,12,Belgien,Import,-639129.62,639129.62,False
2025-12-01,2026-01-01,2025,12,Daenemark,Export,445455.07,445455.07,False
2025-12-01,2026-01-01,2025,12,Daenemark,Import,-2098089.12,2098089.12,False
2025-12-01,2026-01-01,2025,12,Frankreich,Export,91656.42,91656.42,False
2025-12-01,2026-01-01,2025,12,Frankreich,Import,-1561037.13,1561037.13,False
2025-12-01,2026-01-01,2025,12,Gesamt,Nettoexport,-1428306.93,1428306.93,True
2025-12-01,2026-01-01,2025,12,Luxemburg,Export,319453.54,319453.54,False
2025-12-01,2026-01-01,2025,12,Luxemburg,Import,0.0,0.0,False
2025-12-01,2026-01-01,2025,12,Niederlande,Export,362461.1,362461.1,False
2025-12-01,2026-01-01,2025,12,Niederlande,Import,-1513065.7,1513065.7,False
2025-12-01,2026-01-01,2025,12,Norwegen,Export,59397.5,59397.5,False
2025-12-01,2026-01-01,2025,12,Norwegen,Import,-886499.0,886499.0,False
2025-12-01,2026-01-01,2025,12,Oesterreich,Export,1920233.03,1920233.03,False
2025-12-01,2026-01-01,2025,12,Oesterreich,Import,-18355.79,18355.79,False
2025-12-01,2026-01-01,2025,12,Polen,Export,789265.37,789265.37,False
2025-12-01,2026-01-01,2025,12,Polen,Import,-88060.3,88060.3,False
2025-12-01,2026-01-01,2025,12,Schweden,Export,1189.25,1189.25,False
2025-12-01,2026-01-01,2025,12,Schweden,Import,-138780.5,138780.5,False
2025-12-01,2026-01-01,2025,12,Schweiz,Export,630941.37,630941.37,False
2025-12-01,2026-01-01,2025,12,Schweiz,Import,-161586.73,161586.73,False
2025-12-01,2026-01-01,2025,12,Tschechien,Export,931347.93,931347.93,False
2025-12-01,2026-01-01,2025,12,Tschechien,Import,-97814.67,97814.67,False
